user_id,age,income,credit_score,loan_amount,tenure_months,interest_rate,merchant_commission_rate,acquisition_cost,defaulted,revenue,loss,net_profit
BNPL_039590,34,18719,713,22554,3,0.18,0.03,411,0,1691.55,0,1280.55
BNPL_039591,41,114016,782,11640,3,0.18,0.03,585,0,873.0,0,288.0
BNPL_039592,27,89128,695,12625,3,0.18,0.03,236,0,946.88,0,710.88
BNPL_039593,46,17333,480,24152,3,0.18,0.03,473,0,1811.4,0,1338.4
BNPL_039594,34,17181,370,4955,3,0.18,0.03,370,0,371.62,0,1.62
BNPL_039595,50,23317,790,25434,3,0.18,0.03,407,0,1907.55,0,1500.55
BNPL_039596,36,112248,674,4129,3,0.18,0.03,287,0,309.68,0,22.68
BNPL_039597,23,74161,303,2384,3,0.18,0.03,394,1,178.8,2384,-2599.2
BNPL_039598,40,82345,733,7340,3,0.18,0.03,588,0,550.5,0,-37.5
BNPL_039599,23,82128,522,11746,3,0.18,0.03,335,0,880.95,0,545.95
BNPL_039600,41,91346,332,23115,3,0.18,0.03,231,1,1733.62,23115,-21612.38
BNPL_039601,50,79544,683,13290,3,0.18,0.03,435,0,996.75,0,561.75
BNPL_039602,28,75158,559,12593,3,0.18,0.03,281,0,944.47,0,663.47
BNPL_039603,33,69612,830,6960,3,0.18,0.03,331,0,522.0,0,191.0
BNPL_039604,42,61464,601,12880,3,0.18,0.03,507,0,966.0,0,459.0
BNPL_039605,26,66607,647,21409,3,0.18,0.03,562,0,1605.67,0,1043.67
BNPL_039606,42,52379,380,4829,3,0.18,0.03,443,1,362.17,4829,-4909.82
BNPL_039607,52,74796,640,4063,3,0.18,0.03,337,0,304.72,0,-32.28
BNPL_039608,48,42796,567,17286,3,0.18,0.03,424,0,1296.45,0,872.45
BNPL_039609,48,23803,574,29368,3,0.18,0.03,587,1,2202.6,29368,-27752.4
BNPL_039610,29,56558,427,21931,3,0.18,0.03,598,0,1644.82,0,1046.82
BNPL_039611,43,46514,815,12783,3,0.18,0.03,274,0,958.73,0,684.73
BNPL_039612,34,43737,329,13008,3,0.18,0.03,564,1,975.6,13008,-12596.4
BNPL_039613,29,95416,405,26708,3,0.18,0.03,499,1,2003.1,26708,-25203.9
BNPL_039614,35,24587,607,26573,3,0.18,0.03,205,0,1992.97,0,1787.97
BNPL_039615,36,52826,559,6654,3,0.18,0.03,423,0,499.05,0,76.05
BNPL_039616,42,20088,816,5689,3,0.18,0.03,524,0,426.67,0,-97.33
BNPL_039617,42,42481,798,23571,3,0.18,0.03,402,0,1767.82,0,1365.82
BNPL_039618,30,94977,598,12875,3,0.18,0.03,564,0,965.62,0,401.62
BNPL_039619,28,48092,442,29015,3,0.18,0.03,540,0,2176.12,0,1636.12
BNPL_039620,38,83665,748,17849,3,0.18,0.03,315,0,1338.67,0,1023.67
BNPL_039621,47,106178,643,12634,3,0.18,0.03,468,1,947.55,12634,-12154.45
BNPL_039622,33,93535,706,18054,3,0.18,0.03,596,0,1354.05,0,758.05
BNPL_039623,53,66967,523,24363,3,0.18,0.03,202,1,1827.22,24363,-22737.78
BNPL_039624,47,80376,463,16103,3,0.18,0.03,535,0,1207.72,0,672.72
BNPL_039625,51,54655,844,21158,3,0.18,0.03,493,0,1586.85,0,1093.85
BNPL_039626,24,60777,439,28492,3,0.18,0.03,263,1,2136.9,28492,-26618.1
BNPL_039627,46,62839,339,15319,3,0.18,0.03,207,1,1148.92,15319,-14377.08
BNPL_039628,35,114520,546,7137,3,0.18,0.03,362,0,535.27,0,173.27
BNPL_039629,45,56228,717,15936,3,0.18,0.03,272,0,1195.2,0,923.2
BNPL_039630,35,54483,392,19880,3,0.18,0.03,228,0,1491.0,0,1263.0
BNPL_039631,40,30282,521,2144,3,0.18,0.03,497,0,160.8,0,-336.2
BNPL_039632,44,100414,301,24440,3,0.18,0.03,331,0,1833.0,0,1502.0
BNPL_039633,41,64580,738,8771,3,0.18,0.03,434,0,657.83,0,223.83
BNPL_039634,53,25594,529,22343,3,0.18,0.03,442,0,1675.72,0,1233.72
BNPL_039635,28,34162,847,12265,3,0.18,0.03,470,0,919.88,0,449.88
BNPL_039636,26,21990,506,19204,3,0.18,0.03,350,0,1440.3,0,1090.3
BNPL_039637,51,22389,531,4914,3,0.18,0.03,404,0,368.55,0,-35.45
BNPL_039638,48,41501,395,25192,3,0.18,0.03,508,0,1889.4,0,1381.4
BNPL_039639,34,69628,633,11312,3,0.18,0.03,497,0,848.4,0,351.4
BNPL_039640,27,39689,421,15242,3,0.18,0.03,474,0,1143.15,0,669.15
BNPL_039641,38,84856,330,11993,3,0.18,0.03,213,1,899.47,11993,-11306.52
BNPL_039642,47,73849,735,26393,3,0.18,0.03,479,0,1979.47,0,1500.47
BNPL_039643,52,29264,693,22649,3,0.18,0.03,454,0,1698.67,0,1244.67
BNPL_039644,52,78726,491,20644,3,0.18,0.03,288,1,1548.3,20644,-19383.7
BNPL_039645,29,61831,555,8766,3,0.18,0.03,420,0,657.45,0,237.45
BNPL_039646,29,86482,332,16482,3,0.18,0.03,259,0,1236.15,0,977.15
BNPL_039647,52,80283,545,9747,3,0.18,0.03,278,0,731.02,0,453.02
BNPL_039648,31,115029,477,23434,3,0.18,0.03,419,0,1757.55,0,1338.55
BNPL_039649,44,51542,430,19718,3,0.18,0.03,589,0,1478.85,0,889.85
BNPL_039650,51,105820,544,2932,3,0.18,0.03,528,1,219.9,2932,-3240.1
BNPL_039651,42,80415,604,2429,3,0.18,0.03,461,0,182.17,0,-278.83
BNPL_039652,39,72108,309,17100,3,0.18,0.03,279,0,1282.5,0,1003.5
BNPL_039653,45,21744,398,13613,3,0.18,0.03,330,0,1020.97,0,690.97
BNPL_039654,32,69269,606,27106,3,0.18,0.03,476,0,2032.95,0,1556.95
BNPL_039655,23,77870,455,9781,3,0.18,0.03,328,0,733.58,0,405.58
BNPL_039656,33,70670,581,27981,3,0.18,0.03,510,0,2098.57,0,1588.57
BNPL_039657,48,62349,849,16765,3,0.18,0.03,301,0,1257.38,0,956.38
BNPL_039658,45,103023,828,3851,3,0.18,0.03,468,0,288.82,0,-179.18
BNPL_039659,40,45688,777,15902,3,0.18,0.03,356,0,1192.65,0,836.65
BNPL_039660,42,116494,537,18817,3,0.18,0.03,485,0,1411.28,0,926.28
BNPL_039661,25,51005,759,24599,3,0.18,0.03,395,0,1844.92,0,1449.92
BNPL_039662,47,15373,540,16521,3,0.18,0.03,378,0,1239.07,0,861.07
BNPL_039663,36,104456,322,10536,3,0.18,0.03,287,0,790.2,0,503.2
BNPL_039664,27,48567,595,16166,3,0.18,0.03,411,0,1212.45,0,801.45
BNPL_039665,34,38649,379,23719,3,0.18,0.03,400,0,1778.92,0,1378.92
BNPL_039666,46,93267,380,7021,3,0.18,0.03,233,1,526.58,7021,-6727.43
BNPL_039667,41,93268,443,4343,3,0.18,0.03,570,0,325.73,0,-244.27
BNPL_039668,21,112342,784,22659,3,0.18,0.03,497,0,1699.42,0,1202.42
BNPL_039669,50,61892,740,14109,3,0.18,0.03,546,0,1058.17,0,512.17
BNPL_039670,22,43526,832,12256,3,0.18,0.03,402,0,919.2,0,517.2
BNPL_039671,26,114758,303,12888,3,0.18,0.03,453,1,966.6,12888,-12374.4
BNPL_039672,33,42044,344,11324,3,0.18,0.03,487,1,849.3,11324,-10961.7
BNPL_039673,38,108641,481,17003,3,0.18,0.03,561,1,1275.22,17003,-16288.77
BNPL_039674,46,64678,306,3187,3,0.18,0.03,296,0,239.02,0,-56.98
BNPL_039675,51,56929,676,13133,3,0.18,0.03,261,0,984.98,0,723.98
BNPL_039676,31,48151,640,16668,3,0.18,0.03,469,1,1250.1,16668,-15886.9
BNPL_039677,43,17585,675,17701,3,0.18,0.03,270,0,1327.57,0,1057.57
BNPL_039678,29,33399,516,25719,3,0.18,0.03,249,1,1928.92,25719,-24039.08
BNPL_039679,43,108039,843,16288,3,0.18,0.03,407,0,1221.6,0,814.6
BNPL_039680,35,19859,321,5982,3,0.18,0.03,415,0,448.65,0,33.65
BNPL_039681,43,56869,418,19463,3,0.18,0.03,399,1,1459.72,19463,-18402.28
BNPL_039682,45,63279,417,8500,3,0.18,0.03,491,0,637.5,0,146.5
BNPL_039683,35,85228,604,21121,3,0.18,0.03,588,0,1584.07,0,996.07
BNPL_039684,46,32478,567,26017,3,0.18,0.03,253,0,1951.27,0,1698.27
BNPL_039685,39,50418,574,14506,3,0.18,0.03,470,0,1087.95,0,617.95
BNPL_039686,52,94676,302,25659,3,0.18,0.03,506,0,1924.42,0,1418.42
BNPL_039687,54,71050,448,11875,3,0.18,0.03,543,1,890.62,11875,-11527.38
BNPL_039688,39,48963,369,20230,3,0.18,0.03,477,0,1517.25,0,1040.25
BNPL_039689,28,43836,316,4793,3,0.18,0.03,248,1,359.48,4793,-4681.52
BNPL_039690,23,30072,426,4386,3,0.18,0.03,572,0,328.95,0,-243.05
BNPL_039691,28,61144,331,18211,3,0.18,0.03,382,0,1365.82,0,983.82
BNPL_039692,43,22115,443,23431,3,0.18,0.03,531,1,1757.32,23431,-22204.67
BNPL_039693,23,73042,745,6878,3,0.18,0.03,543,0,515.85,0,-27.15
BNPL_039694,36,32073,409,29619,3,0.18,0.03,505,0,2221.43,0,1716.43
BNPL_039695,33,31636,785,3006,3,0.18,0.03,250,0,225.45,0,-24.55
BNPL_039696,34,79430,518,15294,3,0.18,0.03,329,1,1147.05,15294,-14475.95
BNPL_039697,23,20833,597,9707,3,0.18,0.03,502,0,728.02,0,226.02
BNPL_039698,41,82826,633,17841,3,0.18,0.03,492,0,1338.07,0,846.07
BNPL_039699,41,53799,477,27349,3,0.18,0.03,329,1,2051.17,27349,-25626.83
BNPL_039700,28,53419,319,5883,3,0.18,0.03,566,0,441.23,0,-124.77
BNPL_039701,39,114489,603,25904,3,0.18,0.03,461,0,1942.8,0,1481.8
BNPL_039702,54,49007,362,20580,3,0.18,0.03,538,0,1543.5,0,1005.5
BNPL_039703,48,39488,391,27995,3,0.18,0.03,501,0,2099.62,0,1598.62
BNPL_039704,52,19219,720,21535,3,0.18,0.03,448,0,1615.12,0,1167.12
BNPL_039705,31,31940,403,21880,3,0.18,0.03,239,0,1641.0,0,1402.0
BNPL_039706,36,38715,511,12206,3,0.18,0.03,236,0,915.45,0,679.45
BNPL_039707,23,49834,402,8310,3,0.18,0.03,577,0,623.25,0,46.25
BNPL_039708,44,80151,763,23273,3,0.18,0.03,309,0,1745.47,0,1436.47
BNPL_039709,28,46650,622,15459,3,0.18,0.03,505,0,1159.42,0,654.42
BNPL_039710,51,57232,685,9884,3,0.18,0.03,379,0,741.3,0,362.3
BNPL_039711,21,61098,437,4524,3,0.18,0.03,411,1,339.3,4524,-4595.7
BNPL_039712,37,38323,362,20027,3,0.18,0.03,576,0,1502.02,0,926.02
BNPL_039713,40,43627,831,7704,3,0.18,0.03,328,0,577.8,0,249.8
BNPL_039714,51,50672,652,21682,3,0.18,0.03,437,0,1626.15,0,1189.15
BNPL_039715,29,29840,422,16118,3,0.18,0.03,369,1,1208.85,16118,-15278.15
BNPL_039716,32,118520,399,6444,3,0.18,0.03,342,1,483.3,6444,-6302.7
BNPL_039717,36,21806,403,7444,3,0.18,0.03,351,1,558.3,7444,-7236.7
BNPL_039718,46,67547,630,27799,3,0.18,0.03,355,0,2084.92,0,1729.92
BNPL_039719,47,52833,652,13609,3,0.18,0.03,579,0,1020.67,0,441.67
BNPL_039720,42,15359,765,20406,3,0.18,0.03,303,0,1530.45,0,1227.45
BNPL_039721,41,36802,398,9249,3,0.18,0.03,361,1,693.67,9249,-8916.33
BNPL_039722,34,73761,384,13200,3,0.18,0.03,216,1,990.0,13200,-12426.0
BNPL_039723,25,110590,313,20668,3,0.18,0.03,304,0,1550.1,0,1246.1
BNPL_039724,27,100253,723,18518,3,0.18,0.03,464,0,1388.85,0,924.85
BNPL_039725,36,55561,768,29404,3,0.18,0.03,371,0,2205.3,0,1834.3
BNPL_039726,27,63757,705,18356,3,0.18,0.03,599,0,1376.7,0,777.7
BNPL_039727,24,19255,510,12672,3,0.18,0.03,381,0,950.4,0,569.4
BNPL_039728,31,36632,383,8270,3,0.18,0.03,482,0,620.25,0,138.25
BNPL_039729,43,48169,842,17377,3,0.18,0.03,244,0,1303.27,0,1059.27
BNPL_039730,49,17491,672,25076,3,0.18,0.03,359,0,1880.7,0,1521.7
BNPL_039731,50,50575,566,4456,3,0.18,0.03,398,0,334.2,0,-63.8
BNPL_039732,31,65697,669,28741,3,0.18,0.03,211,0,2155.57,0,1944.57
BNPL_039733,39,56723,695,16645,3,0.18,0.03,384,0,1248.38,0,864.38
BNPL_039734,24,56465,491,2257,3,0.18,0.03,558,0,169.27,0,-388.73
BNPL_039735,54,102955,664,13969,3,0.18,0.03,546,1,1047.67,13969,-13467.33
BNPL_039736,53,17019,676,22458,3,0.18,0.03,552,0,1684.35,0,1132.35
BNPL_039737,42,70360,805,17274,3,0.18,0.03,357,0,1295.55,0,938.55
BNPL_039738,41,19803,590,21158,3,0.18,0.03,563,0,1586.85,0,1023.85
BNPL_039739,49,42378,529,11315,3,0.18,0.03,314,0,848.62,0,534.62
BNPL_039740,33,67339,563,23365,3,0.18,0.03,304,0,1752.38,0,1448.38
BNPL_039741,49,15813,354,24229,3,0.18,0.03,452,0,1817.18,0,1365.18
BNPL_039742,54,94091,684,13876,3,0.18,0.03,562,0,1040.7,0,478.7
BNPL_039743,23,76904,830,19486,3,0.18,0.03,468,0,1461.45,0,993.45
BNPL_039744,44,96979,378,29569,3,0.18,0.03,229,1,2217.68,29569,-27580.33
BNPL_039745,21,21148,624,7212,3,0.18,0.03,425,0,540.9,0,115.9
BNPL_039746,38,71012,828,9763,3,0.18,0.03,310,0,732.22,0,422.22
BNPL_039747,47,64346,441,5530,3,0.18,0.03,442,0,414.75,0,-27.25
BNPL_039748,30,89953,499,19434,3,0.18,0.03,515,0,1457.55,0,942.55
BNPL_039749,51,72432,653,10873,3,0.18,0.03,311,0,815.47,0,504.47
BNPL_039750,54,111359,304,19551,3,0.18,0.03,469,0,1466.32,0,997.32
BNPL_039751,33,68755,756,18815,3,0.18,0.03,570,0,1411.12,0,841.12
BNPL_039752,31,113796,433,14057,3,0.18,0.03,471,0,1054.27,0,583.27
BNPL_039753,52,71343,729,3751,3,0.18,0.03,441,0,281.32,0,-159.68
BNPL_039754,42,59485,765,26400,3,0.18,0.03,363,0,1980.0,0,1617.0
BNPL_039755,51,101810,514,8711,3,0.18,0.03,391,1,653.33,8711,-8448.67
BNPL_039756,25,19851,645,11459,3,0.18,0.03,276,0,859.42,0,583.42
BNPL_039757,23,119940,523,12996,3,0.18,0.03,333,0,974.7,0,641.7
BNPL_039758,30,91114,582,12241,3,0.18,0.03,314,0,918.08,0,604.08
BNPL_039759,51,100011,360,18538,3,0.18,0.03,253,1,1390.35,18538,-17400.65
BNPL_039760,53,89996,772,19628,3,0.18,0.03,262,0,1472.1,0,1210.1
BNPL_039761,45,79292,723,4664,3,0.18,0.03,258,0,349.8,0,91.8
BNPL_039762,48,21429,404,25082,3,0.18,0.03,430,0,1881.15,0,1451.15
BNPL_039763,49,45560,422,27621,3,0.18,0.03,352,0,2071.57,0,1719.57
BNPL_039764,30,91135,410,29098,3,0.18,0.03,445,0,2182.35,0,1737.35
BNPL_039765,45,62220,520,28748,3,0.18,0.03,315,0,2156.1,0,1841.1
BNPL_039766,47,62310,593,3618,3,0.18,0.03,241,0,271.35,0,30.35
BNPL_039767,33,49960,592,28670,3,0.18,0.03,571,0,2150.25,0,1579.25
BNPL_039768,52,29546,805,9097,3,0.18,0.03,473,0,682.27,0,209.27
BNPL_039769,48,62408,399,24911,3,0.18,0.03,267,0,1868.32,0,1601.32
BNPL_039770,40,78473,370,10554,3,0.18,0.03,433,0,791.55,0,358.55
BNPL_039771,26,31053,550,24210,3,0.18,0.03,234,0,1815.75,0,1581.75
BNPL_039772,48,69860,723,17927,3,0.18,0.03,395,0,1344.52,0,949.52
BNPL_039773,40,43147,410,11603,3,0.18,0.03,318,1,870.22,11603,-11050.77
BNPL_039774,38,38009,370,6980,3,0.18,0.03,468,0,523.5,0,55.5
BNPL_039775,47,90057,339,19701,3,0.18,0.03,537,0,1477.57,0,940.57
BNPL_039776,25,18610,437,14432,3,0.18,0.03,509,0,1082.4,0,573.4
BNPL_039777,36,28123,762,5046,3,0.18,0.03,574,0,378.45,0,-195.55
BNPL_039778,54,32578,709,22730,3,0.18,0.03,527,0,1704.75,0,1177.75
BNPL_039779,44,57044,765,6808,3,0.18,0.03,327,0,510.6,0,183.6
BNPL_039780,33,32524,742,20765,3,0.18,0.03,507,0,1557.38,0,1050.38
BNPL_039781,21,115442,382,23226,3,0.18,0.03,284,0,1741.95,0,1457.95
BNPL_039782,49,47368,819,24477,3,0.18,0.03,355,0,1835.77,0,1480.77
BNPL_039783,45,25599,616,24033,3,0.18,0.03,300,0,1802.47,0,1502.47
BNPL_039784,23,82644,473,7694,3,0.18,0.03,412,0,577.05,0,165.05
BNPL_039785,30,98527,309,20730,3,0.18,0.03,595,0,1554.75,0,959.75
BNPL_039786,31,68229,779,18343,3,0.18,0.03,283,0,1375.72,0,1092.72
BNPL_039787,35,101757,441,19691,3,0.18,0.03,536,0,1476.82,0,940.82
BNPL_039788,37,101980,379,25481,3,0.18,0.03,475,0,1911.07,0,1436.07
BNPL_039789,36,35558,576,26316,3,0.18,0.03,569,0,1973.7,0,1404.7
BNPL_039790,26,55244,836,8207,3,0.18,0.03,553,0,615.52,0,62.52
BNPL_039791,23,36623,561,25528,3,0.18,0.03,373,1,1914.6,25528,-23986.4
BNPL_039792,21,84912,589,10282,3,0.18,0.03,363,0,771.15,0,408.15
BNPL_039793,47,38769,360,13825,3,0.18,0.03,404,0,1036.88,0,632.88
BNPL_039794,22,117782,355,25204,3,0.18,0.03,576,0,1890.3,0,1314.3
BNPL_039795,46,112706,643,14401,3,0.18,0.03,433,0,1080.07,0,647.07
BNPL_039796,48,61996,344,10462,3,0.18,0.03,216,0,784.65,0,568.65
BNPL_039797,47,71610,568,21553,3,0.18,0.03,307,0,1616.47,0,1309.47
BNPL_039798,30,16467,658,11890,3,0.18,0.03,393,0,891.75,0,498.75
BNPL_039799,51,100582,308,16162,3,0.18,0.03,345,0,1212.15,0,867.15
BNPL_039800,50,59994,713,11383,3,0.18,0.03,513,0,853.73,0,340.73
BNPL_039801,40,83831,729,6640,3,0.18,0.03,579,0,498.0,0,-81.0
BNPL_039802,44,67392,430,16887,3,0.18,0.03,524,0,1266.52,0,742.52
BNPL_039803,28,46317,520,21722,3,0.18,0.03,371,0,1629.15,0,1258.15
BNPL_039804,43,32027,325,25601,3,0.18,0.03,367,0,1920.07,0,1553.07
BNPL_039805,34,88074,381,14890,3,0.18,0.03,363,0,1116.75,0,753.75
BNPL_039806,23,40952,398,15859,3,0.18,0.03,571,1,1189.42,15859,-15240.58
BNPL_039807,54,52305,663,4747,3,0.18,0.03,311,0,356.02,0,45.02
BNPL_039808,25,117142,317,25997,3,0.18,0.03,425,0,1949.78,0,1524.78
BNPL_039809,33,95070,540,28419,3,0.18,0.03,249,1,2131.43,28419,-26536.58
BNPL_039810,45,76222,739,2488,3,0.18,0.03,453,0,186.6,0,-266.4
BNPL_039811,50,108387,839,28659,3,0.18,0.03,529,0,2149.43,0,1620.43
BNPL_039812,39,61594,492,2111,3,0.18,0.03,470,0,158.32,0,-311.68
BNPL_039813,45,20565,636,3600,3,0.18,0.03,224,0,270.0,0,46.0
BNPL_039814,22,98288,507,8829,3,0.18,0.03,282,0,662.17,0,380.17
BNPL_039815,54,25408,795,5464,3,0.18,0.03,421,0,409.8,0,-11.2
BNPL_039816,27,54403,737,11370,3,0.18,0.03,241,0,852.75,0,611.75
BNPL_039817,54,25640,763,7238,3,0.18,0.03,356,0,542.85,0,186.85
BNPL_039818,27,60093,795,15698,3,0.18,0.03,208,0,1177.35,0,969.35
BNPL_039819,46,94455,613,29925,3,0.18,0.03,241,0,2244.38,0,2003.38
BNPL_039820,37,110009,308,23221,3,0.18,0.03,323,0,1741.57,0,1418.57
BNPL_039821,21,52249,777,24293,3,0.18,0.03,343,0,1821.97,0,1478.97
BNPL_039822,41,58925,653,27461,3,0.18,0.03,293,0,2059.57,0,1766.57
BNPL_039823,34,20923,632,12220,3,0.18,0.03,317,0,916.5,0,599.5
BNPL_039824,48,105132,635,13195,3,0.18,0.03,354,0,989.62,0,635.62
BNPL_039825,44,92851,396,21376,3,0.18,0.03,475,0,1603.2,0,1128.2
BNPL_039826,44,100368,626,11792,3,0.18,0.03,538,0,884.4,0,346.4
BNPL_039827,26,37773,433,26768,3,0.18,0.03,500,0,2007.6,0,1507.6
BNPL_039828,33,74939,360,13398,3,0.18,0.03,551,0,1004.85,0,453.85
BNPL_039829,39,82956,814,6120,3,0.18,0.03,591,0,459.0,0,-132.0
BNPL_039830,29,116898,589,11566,3,0.18,0.03,318,0,867.45,0,549.45
BNPL_039831,49,114987,563,2587,3,0.18,0.03,588,0,194.02,0,-393.98
BNPL_039832,29,18367,827,9011,3,0.18,0.03,414,0,675.83,0,261.83
BNPL_039833,38,20546,378,6855,3,0.18,0.03,245,0,514.12,0,269.12
BNPL_039834,40,27446,807,9757,3,0.18,0.03,205,0,731.77,0,526.77
BNPL_039835,24,47162,798,12531,3,0.18,0.03,247,0,939.83,0,692.83
BNPL_039836,22,118128,383,5964,3,0.18,0.03,218,0,447.3,0,229.3
BNPL_039837,31,111642,649,12949,3,0.18,0.03,362,0,971.17,0,609.17
BNPL_039838,52,69192,475,21406,3,0.18,0.03,525,0,1605.45,0,1080.45
BNPL_039839,25,110085,635,16274,3,0.18,0.03,229,0,1220.55,0,991.55
BNPL_039840,37,95338,460,26399,3,0.18,0.03,569,1,1979.92,26399,-24988.08
BNPL_039841,25,41903,487,10609,3,0.18,0.03,258,1,795.67,10609,-10071.33
BNPL_039842,35,88053,403,25608,3,0.18,0.03,227,0,1920.6,0,1693.6
BNPL_039843,27,100548,676,23530,3,0.18,0.03,210,1,1764.75,23530,-21975.25
BNPL_039844,38,91071,471,29522,3,0.18,0.03,383,1,2214.15,29522,-27690.85
BNPL_039845,49,44965,772,25698,3,0.18,0.03,496,0,1927.35,0,1431.35
BNPL_039846,37,27650,581,22955,3,0.18,0.03,442,0,1721.62,0,1279.62
BNPL_039847,35,109965,316,12056,3,0.18,0.03,282,0,904.2,0,622.2
BNPL_039848,49,27183,337,24148,3,0.18,0.03,488,0,1811.1,0,1323.1
BNPL_039849,52,80753,750,22887,3,0.18,0.03,269,0,1716.53,0,1447.53
BNPL_039850,49,85194,567,10052,3,0.18,0.03,212,1,753.9,10052,-9510.1
BNPL_039851,49,80044,461,15795,3,0.18,0.03,581,0,1184.62,0,603.62
BNPL_039852,31,63092,677,12222,3,0.18,0.03,245,1,916.65,12222,-11550.35
BNPL_039853,44,99655,542,16949,3,0.18,0.03,386,1,1271.17,16949,-16063.83
BNPL_039854,42,73681,822,9462,3,0.18,0.03,306,0,709.65,0,403.65
BNPL_039855,27,110066,335,4686,3,0.18,0.03,493,0,351.45,0,-141.55
BNPL_039856,36,70715,782,17907,3,0.18,0.03,429,0,1343.03,0,914.03
BNPL_039857,51,67241,352,24863,3,0.18,0.03,528,1,1864.72,24863,-23526.28
BNPL_039858,22,108742,724,10884,3,0.18,0.03,463,0,816.3,0,353.3
BNPL_039859,48,100552,786,9404,3,0.18,0.03,393,0,705.3,0,312.3
BNPL_039860,50,33821,419,6248,3,0.18,0.03,372,0,468.6,0,96.6
BNPL_039861,33,104531,337,18226,3,0.18,0.03,475,0,1366.95,0,891.95
BNPL_039862,33,100501,496,8608,3,0.18,0.03,381,0,645.6,0,264.6
BNPL_039863,29,27113,559,21616,3,0.18,0.03,231,0,1621.2,0,1390.2
BNPL_039864,38,39573,580,20917,3,0.18,0.03,396,0,1568.78,0,1172.78
BNPL_039865,53,119636,700,14960,3,0.18,0.03,348,0,1122.0,0,774.0
BNPL_039866,22,31270,332,8075,3,0.18,0.03,461,0,605.62,0,144.62
BNPL_039867,47,106888,782,14370,3,0.18,0.03,225,0,1077.75,0,852.75
BNPL_039868,40,72335,499,10918,3,0.18,0.03,419,1,818.85,10918,-10518.15
BNPL_039869,32,74279,506,24544,3,0.18,0.03,563,0,1840.8,0,1277.8
BNPL_039870,40,23457,777,14699,3,0.18,0.03,519,0,1102.42,0,583.42
BNPL_039871,29,30452,397,29775,3,0.18,0.03,230,0,2233.12,0,2003.12
BNPL_039872,33,71382,429,9893,3,0.18,0.03,416,0,741.97,0,325.97
BNPL_039873,43,81510,649,21203,3,0.18,0.03,385,0,1590.22,0,1205.22
BNPL_039874,47,16211,595,8093,3,0.18,0.03,341,0,606.98,0,265.98
BNPL_039875,44,43162,400,6982,3,0.18,0.03,407,0,523.65,0,116.65
BNPL_039876,54,116302,498,24993,3,0.18,0.03,387,0,1874.47,0,1487.47
BNPL_039877,47,34042,452,25092,3,0.18,0.03,321,0,1881.9,0,1560.9
BNPL_039878,22,50472,594,23655,3,0.18,0.03,548,0,1774.12,0,1226.12
BNPL_039879,31,42792,821,17910,3,0.18,0.03,444,0,1343.25,0,899.25
BNPL_039880,52,67012,849,9120,3,0.18,0.03,586,0,684.0,0,98.0
BNPL_039881,28,35304,799,24598,3,0.18,0.03,567,0,1844.85,0,1277.85
BNPL_039882,29,73615,638,3143,3,0.18,0.03,211,0,235.72,0,24.72
BNPL_039883,32,56888,592,28453,3,0.18,0.03,474,0,2133.97,0,1659.97
BNPL_039884,21,111429,609,9556,3,0.18,0.03,329,0,716.7,0,387.7
BNPL_039885,33,20755,536,15603,3,0.18,0.03,267,1,1170.22,15603,-14699.77
BNPL_039886,53,44690,788,9619,3,0.18,0.03,481,0,721.42,0,240.42
BNPL_039887,54,69150,772,2823,3,0.18,0.03,470,0,211.72,0,-258.27
BNPL_039888,48,51970,423,13282,3,0.18,0.03,396,1,996.15,13282,-12681.85
BNPL_039889,35,37316,449,28488,3,0.18,0.03,421,1,2136.6,28488,-26772.4
BNPL_039890,22,55614,752,6605,3,0.18,0.03,355,0,495.38,0,140.38
BNPL_039891,31,57394,825,3918,3,0.18,0.03,225,0,293.85,0,68.85
BNPL_039892,46,95655,762,25729,3,0.18,0.03,291,0,1929.68,0,1638.68
BNPL_039893,27,39504,793,5602,3,0.18,0.03,311,0,420.15,0,109.15
BNPL_039894,26,23773,532,19512,3,0.18,0.03,565,0,1463.4,0,898.4
BNPL_039895,23,93930,448,20174,3,0.18,0.03,211,0,1513.05,0,1302.05
BNPL_039896,49,64976,775,12716,3,0.18,0.03,388,0,953.7,0,565.7
BNPL_039897,40,74745,396,29809,3,0.18,0.03,598,0,2235.68,0,1637.68
BNPL_039898,22,92018,613,29035,3,0.18,0.03,265,0,2177.62,0,1912.62
BNPL_039899,42,113581,644,10608,3,0.18,0.03,550,1,795.6,10608,-10362.4
BNPL_039900,48,90328,381,27518,3,0.18,0.03,229,0,2063.85,0,1834.85
BNPL_039901,38,94278,422,22204,3,0.18,0.03,431,0,1665.3,0,1234.3
BNPL_039902,28,40948,741,23130,3,0.18,0.03,541,0,1734.75,0,1193.75
BNPL_039903,54,49314,521,19551,3,0.18,0.03,293,0,1466.32,0,1173.32
BNPL_039904,25,90496,561,20441,3,0.18,0.03,595,0,1533.07,0,938.07
BNPL_039905,31,103885,475,4595,3,0.18,0.03,538,0,344.62,0,-193.38
BNPL_039906,39,57118,562,19236,3,0.18,0.03,583,0,1442.7,0,859.7
BNPL_039907,26,69354,492,12316,3,0.18,0.03,547,0,923.7,0,376.7
BNPL_039908,36,63032,770,24789,3,0.18,0.03,261,0,1859.17,0,1598.17
BNPL_039909,27,85754,506,3653,3,0.18,0.03,483,0,273.97,0,-209.03
